"","X","X.3","X.2","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"17419",17419,17419,17419,17419,19860328,"Tom McMillen","Washington Bullets",0,0,"17:00",0,0,0,119,124,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17420",17420,17420,17420,17420,19860328,"Dan Roundfield","Washington Bullets",0,0,"24:00",0,1,0,120,120,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17421",17421,17421,17421,17421,19860328,"Danny Ainge","Boston Celtics",1,0,"24:00",3,2,0,110,108,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17422",17422,17422,17422,17422,19860328,"Rick Carlisle","Boston Celtics",0,0,"14:00",0,2,0,96,100,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17423",17423,17423,17423,17423,19860328,"Cliff Robinson","Washington Bullets",1,0,"27:00",0,3,0,89,118,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17424",17424,17424,17424,17424,19860328,"Jeff Malone","Washington Bullets",1,0,"29:00",2,0,0,115,130,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17425",17425,17425,17425,17425,19860328,"Darren Daye","Washington Bullets",0,0,"23:00",0,2,0,98,116,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17426",17426,17426,17426,17426,19860328,"David Thirdkill","Boston Celtics",0,0,"7:00",0,2,0,92,97,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17427",17427,17427,17427,17427,19860328,"Larry Bird","Boston Celtics",1,0,"37:00",4,2,0,127,87,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17428",17428,17428,17428,17428,19860328,"Charles Jones","Washington Bullets",1,0,"20:00",0,4,0,87,116,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17429",17429,17429,17429,17429,19860328,"Gus Williams","Washington Bullets",1,0,"25:00",2,1,0,86,125,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17430",17430,17430,17430,17430,19860328,"Jerry Sichting","Boston Celtics",0,0,"21:00",0,3,0,153,102,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17431",17431,17431,17431,17431,19860328,"Greg Kite","Boston Celtics",0,0,"16:00",1,2,0,85,102,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17432",17432,17432,17432,17432,19860328,"Leon Wood","Washington Bullets",0,0,"15:00",2,1,0,113,121,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17433",17433,17433,17433,17433,19860328,"Kevin McHale","Boston Celtics",1,0,"35:00",0,2,0,120,104,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17434",17434,17434,17434,17434,19860328,"Dudley Bradley","Washington Bullets",0,0,"11:00",1,1,0,13,123,"Boston Celtics","Washington Bullets","Boston Celtics",NA,NA,NA
"17435",17435,17435,17435,17435,19860328,"T.R. Dunn","Denver Nuggets",1,0,"39:00",0,2,0,132,119,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17436",17436,17436,17436,17436,19860328,"Mark Eaton","Utah Jazz",1,0,"28:00",0,4,0,105,124,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17437",17437,17437,17437,17437,19860328,"Bob Hansen","Utah Jazz",1,0,"11:00",1,0,0,0,130,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17438",17438,17438,17438,17438,19860328,"Carey Scurry","Utah Jazz",0,0,"19:00",0,6,0,169,128,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17439",17439,17439,17439,17439,19860328,"Calvin Natt","Denver Nuggets",1,0,"36:00",0,2,0,162,114,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17440",17440,17440,17440,17440,19860328,"Fred Roberts","Utah Jazz",0,0,"15:00",0,5,0,90,128,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17441",17441,17441,17441,17441,19860328,"John Stockton","Utah Jazz",0,0,"18:00",0,4,0,125,134,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17442",17442,17442,17442,17442,19860328,"Marc Iavaroni","Utah Jazz",0,0,"11:00",0,3,0,143,117,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17443",17443,17443,17443,17443,19860328,"Adrian Dantley","Utah Jazz",1,0,"41:00",0,3,0,141,126,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17444",17444,17444,17444,17444,19860328,"Bill Hanzlik","Denver Nuggets",0,0,"19:00",0,5,0,136,121,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17445",17445,17445,17445,17445,19860328,"Steve Hayes","Utah Jazz",0,0,"2:00",0,0,0,0,135,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17446",17446,17446,17446,17446,19860328,"Thurl Bailey","Utah Jazz",0,0,"29:00",0,3,0,140,129,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17447",17447,17447,17447,17447,19860328,"Rickey Green","Utah Jazz",1,0,"30:00",1,3,0,123,130,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17448",17448,17448,17448,17448,19860328,"Wayne Cooper","Denver Nuggets",1,0,"35:00",0,5,0,141,113,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17449",17449,17449,17449,17449,19860328,"Danny Schayes","Denver Nuggets",0,0,"8:00",0,3,0,81,123,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17450",17450,17450,17450,17450,19860328,"Fat Lever","Denver Nuggets",1,0,"40:00",0,2,0,68,118,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17451",17451,17451,17451,17451,19860328,"Karl Malone","Utah Jazz",1,0,"36:00",0,4,0,83,114,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17452",17452,17452,17452,17452,19860328,"Alex English","Denver Nuggets",1,0,"40:00",0,4,0,132,121,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17453",17453,17453,17453,17453,19860328,"Pete Williams","Denver Nuggets",0,0,"6:00",0,1,0,68,117,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17454",17454,17454,17454,17454,19860328,"Elston Turner","Denver Nuggets",0,0,"9:00",0,1,0,53,121,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17455",17455,17455,17455,17455,19860328,"Mike Evans","Denver Nuggets",0,0,"8:00",1,4,0,126,110,"Denver Nuggets","Utah Jazz","Denver Nuggets",NA,NA,NA
"17456",17456,17456,17456,17456,19860328,"Rick Mahorn","Detroit Pistons",0,0,"15:00",0,3,0,73,91,"Detroit Pistons","Houston Rockets","Detroit Pistons",NA,NA,NA
"17457",17457,17457,17457,17457,19860328,"Steve Harris","Houston Rockets",0,0,"9:00",0,2,0,63,104,"Detroit Pistons","Houston Rockets","Detroit Pistons",NA,NA,NA
"17458",17458,17458,17458,17458,19860328,"Kelly Tripucka","Detroit Pistons",1,0,"42:00",0,3,0,105,103,"Detroit Pistons","Houston Rockets","Detroit Pistons",NA,NA,NA
"17459",17459,17459,17459,17459,19860328,"Earl Cureton","Detroit Pistons",0,0,"20:00",0,3,0,57,101,"Detroit Pistons","Houston Rockets","Detroit Pistons",NA,NA,NA
