"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"15102",15102,15102,19880320,"Brad Davis","Dallas Mavericks",0,0,"16:00",1,1,0,46,124,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15103",15103,15103,19880320,"Kevin Duckworth","Portland Trail Blazers",1,0,"40:00",0,3,0,109,111,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15104",15104,15104,19880320,"Sam Perkins","Dallas Mavericks",1,0,"41:00",0,2,0,107,118,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15105",15105,15105,19880320,"Roy Tarpley","Dallas Mavericks",1,0,"38:00",1,4,0,138,117,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15106",15106,15106,19880320,"Terry Porter","Portland Trail Blazers",1,0,"36:00",2,1,0,131,112,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15107",15107,15107,19880320,"Maurice Lucas","Portland Trail Blazers",0,0,"21:00",0,3,0,135,111,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15108",15108,15108,19880320,"Jerry Sichting","Portland Trail Blazers",0,0,"14:00",1,1,0,219,121,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15109",15109,15109,19880320,"Rolando Blackman","Dallas Mavericks",1,0,"42:00",0,2,0,117,125,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15110",15110,15110,19880320,"Steve Johnson","Portland Trail Blazers",0,0,"5:00",0,3,0,45,101,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15111",15111,15111,19880320,"Derek Harper","Dallas Mavericks",1,0,"39:00",2,0,0,114,119,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15112",15112,15112,19880320,"Uwe Blab","Dallas Mavericks",0,0,"4:00",0,1,0,21,127,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15113",15113,15113,19880320,"Mike Holton","Portland Trail Blazers",0,0,"13:00",0,1,0,132,116,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15114",15114,15114,19880320,"Clyde Drexler","Portland Trail Blazers",1,0,"42:00",2,5,0,119,108,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15115",15115,15115,19880320,"Detlef Schrempf","Dallas Mavericks",0,0,"24:00",1,3,0,124,125,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15116",15116,15116,19880320,"Caldwell Jones","Portland Trail Blazers",1,0,"28:00",1,5,0,113,116,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15117",15117,15117,19880320,"Bill Wennington","Dallas Mavericks",0,0,"2:00",0,2,0,62,126,"Portland Trail Blazers","Dallas Mavericks","Portland Trail Blazers",NA,NA,NA
"15118",15118,15118,19880321,"Jay Humphries","Milwaukee Bucks",0,0,"13:00",0,2,0,54,96,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15119",15119,15119,19880321,"Jack Sikma","Milwaukee Bucks",1,0,"33:00",0,4,0,81,112,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15120",15120,15120,19880321,"Doc Rivers","Atlanta Hawks",1,0,"32:00",2,4,0,106,100,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15121",15121,15121,19880321,"Paul Mokeski","Milwaukee Bucks",0,0,"14:00",0,1,0,149,124,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15122",15122,15122,19880321,"John Battle","Atlanta Hawks",0,0,"12:00",0,0,0,84,112,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15123",15123,15123,19880321,"Jerry Reynolds","Milwaukee Bucks",1,0,"35:00",0,3,0,126,120,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15124",15124,15124,19880321,"Randy Breuer","Milwaukee Bucks",1,0,"21:00",0,2,0,97,119,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15125",15125,15125,19880321,"Dominique Wilkins","Atlanta Hawks",1,0,"38:00",1,2,0,127,108,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15126",15126,15126,19880321,"Terry Cummings","Milwaukee Bucks",1,0,"34:00",0,4,0,107,117,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15127",15127,15127,19880321,"Ricky Pierce","Milwaukee Bucks",0,0,"27:00",0,1,0,134,119,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15128",15128,15128,19880321,"Scott Hastings","Atlanta Hawks",0,0,"6:00",0,2,0,68,115,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15129",15129,15129,19880321,"John Lucas","Milwaukee Bucks",0,0,"12:00",0,0,0,78,121,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15130",15130,15130,19880321,"Spud Webb","Atlanta Hawks",0,0,"15:00",0,1,0,122,104,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15131",15131,15131,19880321,"Randy Wittman","Atlanta Hawks",1,0,"33:00",0,2,0,105,108,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15132",15132,15132,19880321,"Kevin Willis","Atlanta Hawks",1,0,"36:00",0,4,0,130,108,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15133",15133,15133,19880321,"Larry Krystkowiak","Milwaukee Bucks",0,0,"19:00",0,2,0,14,117,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15134",15134,15134,19880321,"Antoine Carr","Atlanta Hawks",0,0,"22:00",0,6,0,111,104,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15135",15135,15135,19880321,"Tree Rollins","Atlanta Hawks",1,0,"23:00",0,2,0,108,104,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15136",15136,15136,19880321,"Paul Pressey","Milwaukee Bucks",1,0,"32:00",2,4,0,108,113,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15137",15137,15137,19880321,"Cliff Levingston","Atlanta Hawks",0,0,"22:00",0,1,0,153,103,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15138",15138,15138,19880321,"Leon Wood","Atlanta Hawks",0,0,"1:00",0,0,0,0,115,"Atlanta Hawks","Milwaukee Bucks","Atlanta Hawks",NA,NA,NA
"15139",15139,15139,19880321,"Craig Hodges","Phoenix Suns",0,0,"23:00",1,2,0,80,100,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15140",15140,15140,19880321,"Darnell Valentine","Los Angeles Clippers",1,1,"32:00",1,3,0,83,103,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15141",15141,15141,19880321,"Walter Davis","Phoenix Suns",1,0,"29:00",1,3,0,119,105,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15142",15142,15142,19880321,"Earl Cureton","Los Angeles Clippers",0,1,"30:00",0,3,0,123,108,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15143",15143,15143,19880321,"Kevin Johnson","Phoenix Suns",0,0,"13:00",0,0,0,104,111,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15144",15144,15144,19880321,"Mark West","Phoenix Suns",1,0,"30:00",0,1,0,117,96,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15145",15145,15145,19880321,"Claude Gregory","Los Angeles Clippers",0,1,"12:00",0,2,0,135,105,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15146",15146,15146,19880321,"Larry Drew","Los Angeles Clippers",0,1,"26:00",0,4,0,92,113,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15147",15147,15147,19880321,"Ken Norman","Los Angeles Clippers",1,1,"36:00",0,3,0,97,111,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15148",15148,15148,19880321,"Greg Kite","Los Angeles Clippers",1,1,"26:00",0,1,0,93,108,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15149",15149,15149,19880321,"Eddie Johnson","Phoenix Suns",1,0,"31:00",1,3,0,119,109,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15150",15150,15150,19880321,"Armen Gilliam","Phoenix Suns",1,0,"30:00",0,2,0,81,96,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15151",15151,15151,19880321,"Alvan Adams","Phoenix Suns",0,0,"19:00",1,1,0,104,102,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15152",15152,15152,19880321,"James Bailey","Phoenix Suns",0,0,"17:00",0,2,0,90,93,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15153",15153,15153,19880321,"Tyrone Corbin","Phoenix Suns",0,0,"20:00",0,2,0,63,90,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15154",15154,15154,19880321,"Michael Cage","Los Angeles Clippers",1,1,"40:00",0,3,0,92,110,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15155",15155,15155,19880321,"Mike Woodson","Los Angeles Clippers",1,1,"38:00",3,3,0,101,108,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15156",15156,15156,19880321,"Jeff Hornacek","Phoenix Suns",1,0,"28:00",1,4,0,143,100,"Phoenix Suns","Los Angeles Clippers","Phoenix Suns",NA,NA,NA
"15157",15157,15157,19880321,"Kenny Walker","New York Knicks",1,0,"22:00",0,5,0,155,110,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15158",15158,15158,19880321,"Sedric Toney","New York Knicks",0,0,"11:00",1,2,0,77,108,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15159",15159,15159,19880321,"Gerald Wilkins","New York Knicks",1,0,"34:00",2,3,0,124,116,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15160",15160,15160,19880321,"Walter Berry","San Antonio Spurs",1,0,"34:00",0,5,0,104,122,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15161",15161,15161,19880321,"Patrick Ewing","New York Knicks",1,0,"34:00",0,6,0,111,110,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15162",15162,15162,19880321,"Bill Cartwright","New York Knicks",0,0,"14:00",0,3,0,140,115,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15163",15163,15163,19880321,"Johnny Newman","New York Knicks",0,0,"31:00",3,4,0,95,112,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15164",15164,15164,19880321,"Trent Tucker","New York Knicks",0,0,"24:00",5,3,0,103,116,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15165",15165,15165,19880321,"Ed Nealy","San Antonio Spurs",0,0,"26:00",0,4,0,145,118,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15166",15166,15166,19880321,"Greg Anderson","San Antonio Spurs",1,0,"31:00",0,3,0,117,120,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15167",15167,15167,19880321,"Mark Jackson","New York Knicks",1,0,"37:00",1,3,0,150,108,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15168",15168,15168,19880321,"Mike Mitchell","San Antonio Spurs",0,0,"19:00",0,3,0,141,124,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15169",15169,15169,19880321,"Alvin Robertson","San Antonio Spurs",1,0,"37:00",3,5,0,106,116,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15170",15170,15170,19880321,"Sidney Green","New York Knicks",1,0,"31:00",0,5,0,115,107,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15171",15171,15171,19880321,"Jon Sundvold","San Antonio Spurs",0,0,"18:00",1,4,0,111,127,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15172",15172,15172,19880321,"Louis Orr","New York Knicks",0,0,"2:00",0,0,0,0,117,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15173",15173,15173,19880321,"Petur Gudmundsson","San Antonio Spurs",0,0,"11:00",0,3,0,86,124,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15174",15174,15174,19880321,"Kurt Nimphius","San Antonio Spurs",1,0,"18:00",0,5,0,94,117,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15175",15175,15175,19880321,"Johnny Dawkins","San Antonio Spurs",1,0,"46:00",1,1,0,112,125,"San Antonio Spurs","New York Knicks","New York Knicks",NA,NA,NA
"15176",15176,15176,19880322,"Kenny Walker","New York Knicks",1,1,"29:00",0,6,0,102,119,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15177",15177,15177,19880322,"Uwe Blab","Dallas Mavericks",0,0,"4:00",0,0,0,0,98,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15178",15178,15178,19880322,"Rolando Blackman","Dallas Mavericks",1,0,"40:00",0,0,0,127,109,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15179",15179,15179,19880322,"Billy Donovan","New York Knicks",0,1,"14:00",0,2,0,109,127,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15180",15180,15180,19880322,"Patrick Ewing","New York Knicks",1,1,"32:00",0,3,0,109,118,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15181",15181,15181,19880322,"Roy Tarpley","Dallas Mavericks",1,0,"40:00",0,4,0,126,93,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15182",15182,15182,19880322,"Brad Davis","Dallas Mavericks",0,0,"20:00",0,2,0,124,106,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15183",15183,15183,19880322,"Bill Cartwright","New York Knicks",0,1,"22:00",0,1,0,77,124,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15184",15184,15184,19880322,"Johnny Newman","New York Knicks",0,1,"26:00",6,5,0,133,121,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15185",15185,15185,19880322,"Trent Tucker","New York Knicks",1,1,"38:00",3,6,0,109,125,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15186",15186,15186,19880322,"Mark Jackson","New York Knicks",1,1,"37:00",1,3,0,104,119,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15187",15187,15187,19880322,"Derek Harper","Dallas Mavericks",1,0,"41:00",6,4,0,110,104,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15188",15188,15188,19880322,"Sidney Green","New York Knicks",1,1,"26:00",0,6,0,89,124,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15189",15189,15189,19880322,"James Donaldson","Dallas Mavericks",1,0,"40:00",0,3,0,134,102,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15190",15190,15190,19880322,"Sam Perkins","Dallas Mavericks",1,0,"32:00",0,1,0,151,105,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15191",15191,15191,19880322,"Bill Wennington","Dallas Mavericks",0,0,"1:00",0,2,0,0,108,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15192",15192,15192,19880322,"Louis Orr","New York Knicks",0,1,"5:00",0,0,0,13,129,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15193",15193,15193,19880322,"Detlef Schrempf","Dallas Mavericks",0,0,"22:00",0,3,0,81,103,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15194",15194,15194,19880322,"Sedric Toney","New York Knicks",0,1,"11:00",0,2,0,56,122,"Dallas Mavericks","New York Knicks","Dallas Mavericks",NA,NA,NA
"15195",15195,15195,19880322,"T.R. Dunn","Denver Nuggets",0,0,"22:00",0,0,0,158,102,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15196",15196,15196,19880322,"Mike Mitchell","San Antonio Spurs",0,1,"14:00",0,0,0,152,131,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15197",15197,15197,19880322,"Fat Lever","Denver Nuggets",1,0,"22:00",0,1,0,145,98,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15198",15198,15198,19880322,"Ed Nealy","San Antonio Spurs",0,1,"17:00",0,0,0,32,126,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15199",15199,15199,19880322,"Greg Anderson","San Antonio Spurs",1,1,"30:00",0,2,0,58,130,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15200",15200,15200,19880322,"Ricky Wilson","San Antonio Spurs",0,1,"24:00",1,0,0,118,131,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15201",15201,15201,19880322,"Maurice Martin","Denver Nuggets",0,0,"14:00",0,4,0,74,105,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15202",15202,15202,19880322,"Blair Rasmussen","Denver Nuggets",1,0,"30:00",0,2,0,162,97,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15203",15203,15203,19880322,"Alex English","Denver Nuggets",1,0,"25:00",0,3,0,122,106,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15204",15204,15204,19880322,"Phil Zevenbergen","San Antonio Spurs",0,1,"10:00",0,2,0,59,127,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15205",15205,15205,19880322,"Jay Vincent","Denver Nuggets",0,0,"21:00",0,3,0,151,106,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15206",15206,15206,19880322,"Walter Berry","San Antonio Spurs",1,1,"14:00",0,1,0,91,134,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15207",15207,15207,19880322,"Danny Schayes","Denver Nuggets",1,0,"26:00",0,2,0,96,96,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15208",15208,15208,19880322,"Michael Brooks","Denver Nuggets",0,0,"19:00",0,6,0,111,89,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15209",15209,15209,19880322,"Michael Adams","Denver Nuggets",1,0,"22:00",4,2,0,124,108,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15210",15210,15210,19880322,"Bill Hanzlik","Denver Nuggets",0,0,"15:00",0,2,0,157,105,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15211",15211,15211,19880322,"Alvin Robertson","San Antonio Spurs",1,1,"35:00",0,5,0,91,123,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15212",15212,15212,19880322,"Mike Evans","Denver Nuggets",0,0,"24:00",1,3,0,120,104,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15213",15213,15213,19880322,"Jon Sundvold","San Antonio Spurs",0,1,"33:00",3,1,0,143,131,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15214",15214,15214,19880322,"Petur Gudmundsson","San Antonio Spurs",0,1,"11:00",0,2,0,100,124,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15215",15215,15215,19880322,"Kurt Nimphius","San Antonio Spurs",1,1,"30:00",0,2,0,97,122,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15216",15216,15216,19880322,"Johnny Dawkins","San Antonio Spurs",1,1,"22:00",1,2,0,98,129,"Denver Nuggets","San Antonio Spurs","Denver Nuggets",NA,NA,NA
"15217",15217,15217,19880322,"Reggie Miller","Indiana Pacers",0,0,"24:00",1,1,0,63,129,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15218",15218,15218,19880322,"Vern Fleming","Indiana Pacers",1,0,"34:00",0,4,0,91,126,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15219",15219,15219,19880322,"Steve Stipanovich","Indiana Pacers",1,0,"29:00",0,5,0,90,123,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15220",15220,15220,19880322,"Vinnie Johnson","Detroit Pistons",0,0,"10:00",0,1,0,76,108,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15221",15221,15221,19880322,"Stuart Gray","Indiana Pacers",0,0,"13:00",0,0,0,109,122,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15222",15222,15222,19880322,"Chuck Person","Indiana Pacers",1,0,"27:00",1,3,0,122,125,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15223",15223,15223,19880322,"John Long","Indiana Pacers",1,0,"20:00",0,4,0,58,118,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15224",15224,15224,19880322,"Adrian Dantley","Detroit Pistons",0,0,"29:00",0,2,0,140,113,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15225",15225,15225,19880322,"Ralph Lewis","Detroit Pistons",0,0,"2:00",0,0,0,0,116,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15226",15226,15226,19880322,"Greg Dreiling","Indiana Pacers",0,0,"2:00",0,1,0,239,80,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15227",15227,15227,19880322,"Chuck Nevitt","Detroit Pistons",0,0,"1:00",0,0,0,0,81,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15228",15228,15228,19880322,"Ron Anderson","Indiana Pacers",0,0,"14:00",0,1,0,145,118,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15229",15229,15229,19880322,"Joe Dumars","Detroit Pistons",1,0,"40:00",1,1,0,117,105,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15230",15230,15230,19880322,"Dennis Rodman","Detroit Pistons",1,0,"31:00",2,5,0,126,105,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15231",15231,15231,19880322,"Wayman Tisdale","Indiana Pacers",1,0,"33:00",0,3,0,126,124,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15232",15232,15232,19880322,"Clinton Wheeler","Indiana Pacers",0,0,"4:00",0,0,0,88,131,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15233",15233,15233,19880322,"William Bedford","Detroit Pistons",0,0,"1:00",0,1,0,0,114,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15234",15234,15234,19880322,"Isiah Thomas","Detroit Pistons",1,0,"38:00",1,3,0,120,105,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15235",15235,15235,19880322,"Herb Williams","Indiana Pacers",0,0,"30:00",1,3,0,94,127,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15236",15236,15236,19880322,"Bill Laimbeer","Detroit Pistons",1,0,"23:00",0,4,0,117,102,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15237",15237,15237,19880322,"John Salley","Detroit Pistons",1,0,"41:00",0,3,0,143,105,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15238",15238,15238,19880322,"Scott Skiles","Indiana Pacers",0,0,"10:00",1,4,0,166,123,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15239",15239,15239,19880322,"James Edwards","Detroit Pistons",0,0,"24:00",0,3,0,127,106,"Detroit Pistons","Indiana Pacers","Detroit Pistons",NA,NA,NA
"15240",15240,15240,19880322,"Wes Matthews","Los Angeles Lakers",0,0,"20:00",0,3,0,60,97,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15241",15241,15241,19880322,"Cedric Maxwell","Houston Rockets",0,0,"20:00",0,2,0,96,126,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15242",15242,15242,19880322,"Allen Leavell","Houston Rockets",0,0,"25:00",0,2,0,109,121,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15243",15243,15243,19880322,"Kareem Abdul-Jabbar","Los Angeles Lakers",1,0,"25:00",0,1,0,103,98,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15244",15244,15244,19880322,"Byron Scott","Los Angeles Lakers",1,0,"37:00",0,3,0,120,95,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15245",15245,15245,19880322,"Magic Johnson","Los Angeles Lakers",0,0,"24:00",0,1,0,114,95,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15246",15246,15246,19880322,"Mike Smrek","Los Angeles Lakers",0,0,"14:00",0,2,0,172,97,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15247",15247,15247,19880322,"Hakeem Olajuwon","Houston Rockets",1,0,"28:00",0,3,0,85,104,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15248",15248,15248,19880322,"Sleepy Floyd","Houston Rockets",1,0,"16:00",1,2,0,84,124,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15249",15249,15249,19880322,"Joe Barry Carroll","Houston Rockets",0,0,"34:00",0,4,0,101,113,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15250",15250,15250,19880322,"Robert Reid","Houston Rockets",1,0,"25:00",1,2,0,120,125,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15251",15251,15251,19880322,"Lester Conner","Houston Rockets",0,0,"7:00",0,0,0,143,113,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15252",15252,15252,19880322,"Kurt Rambis","Los Angeles Lakers",1,0,"20:00",0,2,0,147,90,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15253",15253,15253,19880322,"Jim Petersen","Houston Rockets",1,0,"14:00",0,3,0,115,111,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15254",15254,15254,19880322,"Mychal Thompson","Los Angeles Lakers",0,0,"25:00",0,3,0,116,98,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
"15255",15255,15255,19880322,"Billy Thompson","Los Angeles Lakers",0,0,"8:00",0,4,0,128,102,"Los Angeles Lakers","Houston Rockets","Los Angeles Lakers",NA,NA,NA
