"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"5262",5262,5262,19861216,"Steve Johnson","Portland Trail Blazers",1,0,"29:00",0,5,0,94,114,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5263",5263,5263,19861216,"Tom Chambers","Seattle SuperSonics",1,0,"43:00",2,3,0,119,130,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5264",5264,5264,19861216,"Mike Holton","Portland Trail Blazers",0,0,"2:00",0,0,0,0,125,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5265",5265,5265,19861216,"Nate McMillan","Seattle SuperSonics",0,0,"28:00",0,3,0,73,127,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5266",5266,5266,19861216,"Russ Schoene","Seattle SuperSonics",0,0,"3:00",1,2,0,26,132,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5267",5267,5267,19861216,"Jerome Kersey","Portland Trail Blazers",0,0,"36:00",0,4,0,165,113,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5268",5268,5268,19861216,"Michael Phelps","Seattle SuperSonics",0,0,"5:00",0,1,0,97,114,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5269",5269,5269,19861216,"Kevin Williams","Seattle SuperSonics",0,0,"11:00",0,5,0,143,132,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5270",5270,5270,19861216,"Dale Ellis","Seattle SuperSonics",1,0,"44:00",3,5,0,131,121,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5271",5271,5271,19861216,"Clyde Drexler","Portland Trail Blazers",1,0,"39:00",0,6,0,107,116,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5272",5272,5272,19861216,"Danny Young","Seattle SuperSonics",1,0,"26:00",2,2,0,137,131,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5273",5273,5273,19861216,"Clemon Johnson","Seattle SuperSonics",0,0,"19:00",0,3,0,202,122,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5274",5274,5274,19861216,"Caldwell Jones","Portland Trail Blazers",0,0,"7:00",0,0,0,0,115,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5275",5275,5275,19861216,"Terence Stansbury","Seattle SuperSonics",0,0,"2:00",0,1,0,0,132,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5276",5276,5276,19861216,"Jim Paxson","Portland Trail Blazers",0,0,"20:00",2,2,0,172,123,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5277",5277,5277,19861216,"Alton Lister","Seattle SuperSonics",1,0,"26:00",0,5,0,128,126,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5278",5278,5278,19861216,"Terry Porter","Portland Trail Blazers",1,0,"37:00",0,5,0,147,120,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5279",5279,5279,19861216,"Kenny Carr","Portland Trail Blazers",1,0,"29:00",0,1,0,174,114,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5280",5280,5280,19861216,"Xavier McDaniel","Seattle SuperSonics",1,0,"33:00",0,6,0,108,120,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5281",5281,5281,19861216,"Kiki Vandeweghe","Portland Trail Blazers",1,0,"41:00",0,0,0,98,122,"Portland Trail Blazers","Seattle SuperSonics","Portland Trail Blazers",NA,NA,NA
"5282",5282,5282,19861216,"Terry Tyler","Sacramento Kings",0,0,"13:00",0,3,0,99,113,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5283",5283,5283,19861216,"T.R. Dunn","Denver Nuggets",1,0,"21:00",0,2,0,83,111,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5284",5284,5284,19861216,"Darrell Walker","Denver Nuggets",0,0,"31:00",0,4,0,98,112,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5285",5285,5285,19861216,"Derek Smith","Sacramento Kings",1,0,"38:00",0,2,0,143,108,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5286",5286,5286,19861216,"Danny Schayes","Denver Nuggets",1,0,"30:00",0,6,0,127,111,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5287",5287,5287,19861216,"Wayne Cooper","Denver Nuggets",1,0,"27:00",0,5,0,100,111,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5288",5288,5288,19861216,"LaSalle Thompson","Sacramento Kings",1,0,"42:00",1,3,0,132,103,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5289",5289,5289,19861216,"Mark Olberding","Sacramento Kings",0,0,"26:00",0,4,0,103,105,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5290",5290,5290,19861216,"Bill Hanzlik","Denver Nuggets",0,0,"19:00",0,5,0,97,109,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5291",5291,5291,19861216,"Eddie Johnson","Sacramento Kings",1,0,"37:00",0,4,0,118,110,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5292",5292,5292,19861216,"Otis Thorpe","Sacramento Kings",1,0,"26:00",0,4,0,88,98,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5293",5293,5293,19861216,"Mike Evans","Denver Nuggets",0,0,"8:00",0,0,0,63,95,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5294",5294,5294,19861216,"Brook Steppe","Sacramento Kings",0,0,"13:00",0,2,0,77,111,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5295",5295,5295,19861216,"Fat Lever","Denver Nuggets",1,0,"40:00",1,1,0,79,96,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5296",5296,5296,19861216,"Reggie Theus","Sacramento Kings",1,0,"40:00",1,2,0,104,107,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5297",5297,5297,19861216,"Alex English","Denver Nuggets",1,0,"41:00",0,5,0,132,110,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5298",5298,5298,19861216,"Blair Rasmussen","Denver Nuggets",0,0,"23:00",0,5,0,94,111,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5299",5299,5299,19861216,"Harold Pressley","Sacramento Kings",0,0,"5:00",0,0,0,86,108,"Sacramento Kings","Denver Nuggets","Denver Nuggets",NA,NA,NA
"5300",5300,5300,19861216,"Terry Catledge","Washington Bullets",1,0,"34:00",0,3,0,107,115,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5301",5301,5301,19861216,"Mark Eaton","Utah Jazz",1,0,"41:00",0,4,0,82,104,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5302",5302,5302,19861216,"John Stockton","Utah Jazz",0,0,"16:00",2,2,0,81,117,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5303",5303,5303,19861216,"Dan Roundfield","Washington Bullets",0,0,"14:00",0,2,0,58,119,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5304",5304,5304,19861216,"Darrell Griffith","Utah Jazz",0,0,"28:00",4,3,0,149,108,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5305",5305,5305,19861216,"Marc Iavaroni","Utah Jazz",0,0,"8:00",0,1,0,76,110,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5306",5306,5306,19861216,"Rickey Green","Utah Jazz",1,0,"33:00",0,1,0,59,108,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5307",5307,5307,19861216,"Karl Malone","Utah Jazz",1,0,"32:00",0,5,0,115,98,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5308",5308,5308,19861216,"Ennis Whatley","Washington Bullets",1,0,"28:00",0,4,0,71,101,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5309",5309,5309,19861216,"Jeff Malone","Washington Bullets",1,0,"37:00",1,1,0,122,112,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5310",5310,5310,19861216,"Kent Benson","Utah Jazz",0,0,"5:00",0,1,0,63,116,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5311",5311,5311,19861216,"Darwin Cook","Washington Bullets",0,0,"19:00",0,4,0,119,119,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5312",5312,5312,19861216,"Bob Hansen","Utah Jazz",1,0,"8:00",0,1,0,53,110,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5313",5313,5313,19861216,"Carey Scurry","Utah Jazz",0,0,"1:00",0,0,0,0,117,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5314",5314,5314,19861216,"Manute Bol","Washington Bullets",0,0,"8:00",0,0,0,0,96,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5315",5315,5315,19861216,"Kelly Tripucka","Utah Jazz",1,0,"34:00",0,3,0,112,106,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5316",5316,5316,19861216,"Michael Adams","Washington Bullets",0,0,"12:00",1,2,0,118,108,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5317",5317,5317,19861216,"Moses Malone","Washington Bullets",1,0,"40:00",0,1,0,122,102,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5318",5318,5318,19861216,"Thurl Bailey","Utah Jazz",0,0,"23:00",0,2,0,126,107,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5319",5319,5319,19861216,"John Williams","Washington Bullets",0,0,"28:00",0,3,0,77,97,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5320",5320,5320,19861216,"Charles Jones","Washington Bullets",1,0,"20:00",0,1,0,0,116,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5321",5321,5321,19861216,"Dell Curry","Utah Jazz",0,0,"11:00",1,0,0,167,103,"Washington Bullets","Utah Jazz","Utah Jazz",NA,NA,NA
"5322",5322,5322,19861217,"Vern Fleming","Indiana Pacers",1,0,"39:00",0,1,0,121,112,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5323",5323,5323,19861217,"Chuck Person","Indiana Pacers",1,0,"39:00",2,2,0,90,116,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5324",5324,5324,19861217,"Rick Carlisle","Boston Celtics",0,1,"5:00",0,1,0,207,91,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5325",5325,5325,19861217,"Steve Stipanovich","Indiana Pacers",1,0,"34:00",0,4,0,139,103,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5326",5326,5326,19861217,"Walker Russell","Indiana Pacers",0,0,"8:00",0,0,0,0,117,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5327",5327,5327,19861217,"Dennis Johnson","Boston Celtics",1,1,"34:00",0,0,0,152,105,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5328",5328,5328,19861217,"John Long","Indiana Pacers",1,0,"28:00",0,1,0,89,116,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5329",5329,5329,19861217,"Darren Daye","Boston Celtics",0,1,"4:00",0,0,0,0,84,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5330",5330,5330,19861217,"Danny Ainge","Boston Celtics",1,1,"35:00",2,2,0,119,106,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5331",5331,5331,19861217,"Greg Dreiling","Indiana Pacers",0,0,"1:00",0,0,0,0,121,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5332",5332,5332,19861217,"Robert Parish","Boston Celtics",1,1,"38:00",0,3,0,118,100,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5333",5333,5333,19861217,"Ron Anderson","Indiana Pacers",0,0,"6:00",0,3,0,45,120,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5334",5334,5334,19861217,"Wayman Tisdale","Indiana Pacers",0,0,"21:00",0,5,0,123,113,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5335",5335,5335,19861217,"David Thirdkill","Boston Celtics",0,1,"1:00",0,0,0,64,110,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5336",5336,5336,19861217,"Larry Bird","Boston Celtics",1,1,"38:00",5,3,0,109,91,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5337",5337,5337,19861217,"Fred Roberts","Boston Celtics",0,1,"24:00",1,1,0,121,91,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5338",5338,5338,19861217,"Herb Williams","Indiana Pacers",1,0,"40:00",0,4,0,104,112,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5339",5339,5339,19861217,"Jerry Sichting","Boston Celtics",0,1,"14:00",0,0,0,115,103,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5340",5340,5340,19861217,"Greg Kite","Boston Celtics",0,1,"6:00",0,1,0,53,110,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5341",5341,5341,19861217,"Kevin McHale","Boston Celtics",1,1,"41:00",0,3,0,118,104,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5342",5342,5342,19861217,"Kyle Macy","Indiana Pacers",0,0,"10:00",0,1,0,49,121,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5343",5343,5343,19861217,"Stuart Gray","Indiana Pacers",0,0,"6:00",0,1,0,49,75,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5344",5344,5344,19861217,"Clint Richardson","Indiana Pacers",0,0,"8:00",0,0,0,37,112,"Boston Celtics","Indiana Pacers","Boston Celtics",NA,NA,NA
"5345",5345,5345,19861217,"Rick Mahorn","Detroit Pistons",0,1,"27:00",0,5,0,125,96,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5346",5346,5346,19861217,"Dennis Rodman","Detroit Pistons",0,1,"21:00",0,1,0,101,94,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5347",5347,5347,19861217,"Kent Benson","Utah Jazz",0,1,"11:00",0,0,0,0,126,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5348",5348,5348,19861217,"Mark Eaton","Utah Jazz",1,1,"28:00",0,3,0,62,123,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5349",5349,5349,19861217,"Thurl Bailey","Utah Jazz",0,1,"22:00",0,3,0,76,119,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5350",5350,5350,19861217,"Bob Hansen","Utah Jazz",1,1,"17:00",0,1,0,90,124,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5351",5351,5351,19861217,"Carey Scurry","Utah Jazz",0,1,"2:00",1,0,0,250,80,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5352",5352,5352,19861217,"Kelly Tripucka","Utah Jazz",1,1,"33:00",1,4,0,120,116,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5353",5353,5353,19861217,"John Stockton","Utah Jazz",0,1,"16:00",0,3,0,65,122,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5354",5354,5354,19861217,"Marc Iavaroni","Utah Jazz",0,1,"11:00",1,5,0,85,115,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5355",5355,5355,19861217,"Bill Laimbeer","Detroit Pistons",1,1,"35:00",0,2,0,125,105,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5356",5356,5356,19861217,"Darrell Griffith","Utah Jazz",0,1,"27:00",1,2,0,94,116,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5357",5357,5357,19861217,"John Salley","Detroit Pistons",0,1,"19:00",0,4,0,124,106,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5358",5358,5358,19861217,"Rickey Green","Utah Jazz",1,1,"32:00",2,2,0,138,115,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5359",5359,5359,19861217,"Adrian Dantley","Detroit Pistons",1,1,"27:00",0,1,0,133,107,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5360",5360,5360,19861217,"Joe Dumars","Detroit Pistons",1,1,"33:00",0,2,0,126,110,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5361",5361,5361,19861217,"Karl Malone","Utah Jazz",1,1,"37:00",0,4,0,130,116,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5362",5362,5362,19861217,"Dell Curry","Utah Jazz",0,1,"4:00",0,1,0,42,128,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5363",5363,5363,19861217,"Tony Campbell","Detroit Pistons",0,1,"21:00",0,4,0,98,101,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5364",5364,5364,19861217,"Isiah Thomas","Detroit Pistons",1,1,"42:00",1,1,0,125,103,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5365",5365,5365,19861217,"Sidney Green","Detroit Pistons",1,1,"15:00",0,2,0,105,105,"Detroit Pistons","Utah Jazz","Detroit Pistons",NA,NA,NA
"5366",5366,5366,19861217,"Roy Hinson","Philadelphia 76ers",0,1,"32:00",0,3,0,103,98,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5367",5367,5367,19861217,"Hot Rod Williams","Cleveland Cavaliers",1,1,"37:00",0,2,0,109,106,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5368",5368,5368,19861217,"Keith Lee","Cleveland Cavaliers",0,1,"5:00",0,3,0,200,100,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5369",5369,5369,19861217,"Mark West","Cleveland Cavaliers",0,1,"15:00",0,4,0,168,94,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5370",5370,5370,19861217,"Cliff Robinson","Philadelphia 76ers",1,1,"38:00",0,2,0,77,97,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5371",5371,5371,19861217,"Sedale Threatt","Philadelphia 76ers",0,1,"13:00",0,3,0,72,110,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5372",5372,5372,19861217,"Tim McCormick","Philadelphia 76ers",1,1,"20:00",0,4,0,96,107,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5373",5373,5373,19861217,"Mark Price","Cleveland Cavaliers",0,1,"14:00",0,1,0,66,110,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5374",5374,5374,19861217,"David Wingate","Philadelphia 76ers",0,1,"11:00",0,2,0,103,112,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5375",5375,5375,19861217,"Julius Erving","Philadelphia 76ers",1,1,"40:00",1,2,0,97,106,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5376",5376,5376,19861217,"Maurice Cheeks","Philadelphia 76ers",1,1,"43:00",0,5,0,115,111,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5377",5377,5377,19861217,"Melvin Turpin","Cleveland Cavaliers",0,1,"5:00",0,1,0,107,110,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5378",5378,5378,19861217,"Ben Poquette","Cleveland Cavaliers",0,1,"4:00",0,1,0,92,109,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5379",5379,5379,19861217,"Brad Daugherty","Cleveland Cavaliers",1,1,"43:00",0,4,0,118,96,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5380",5380,5380,19861217,"John Bagley","Cleveland Cavaliers",1,1,"38:00",4,2,0,93,106,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5381",5381,5381,19861217,"Charles Barkley","Philadelphia 76ers",1,1,"43:00",0,5,0,107,95,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5382",5382,5382,19861217,"Phil Hubbard","Cleveland Cavaliers",1,1,"35:00",0,4,0,100,98,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5383",5383,5383,19861217,"Ron Harper","Cleveland Cavaliers",1,1,"44:00",2,3,0,91,91,"Philadelphia 76ers","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"5384",5384,5384,19861217,"Jay Humphries","Phoenix Suns",1,1,"28:00",1,4,0,69,96,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5385",5385,5385,19861217,"Walter Davis","Phoenix Suns",1,1,"33:00",2,0,0,102,103,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5386",5386,5386,19861217,"Johnny Dawkins","San Antonio Spurs",0,1,"24:00",0,0,0,65,95,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5387",5387,5387,19861217,"Dave Greenwood","San Antonio Spurs",1,1,"33:00",0,3,0,54,87,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5388",5388,5388,19861217,"Artis Gilmore","San Antonio Spurs",1,1,"33:00",0,3,0,114,85,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5389",5389,5389,19861217,"Kevin Duckworth","San Antonio Spurs",0,1,"10:00",0,1,0,116,88,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5390",5390,5390,19861217,"William Bedford","Phoenix Suns",0,1,"33:00",0,2,0,70,102,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5391",5391,5391,19861217,"Mychal Thompson","San Antonio Spurs",0,1,"31:00",0,2,0,111,76,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5392",5392,5392,19861217,"Ed Pinckney","Phoenix Suns",1,1,"40:00",0,3,0,113,89,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5393",5393,5393,19861217,"Grant Gondrezick","Phoenix Suns",0,1,"18:00",0,2,0,76,106,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5394",5394,5394,19861217,"Nick Vanos","Phoenix Suns",1,1,"7:00",0,2,0,35,94,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5395",5395,5395,19861217,"Kenny Gattison","Phoenix Suns",0,1,"16:00",0,2,0,13,95,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5396",5396,5396,19861217,"Mike Sanders","Phoenix Suns",0,1,"26:00",0,3,0,101,100,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5397",5397,5397,19861217,"Alvin Robertson","San Antonio Spurs",1,1,"40:00",1,4,0,94,76,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5398",5398,5398,19861217,"Jon Sundvold","San Antonio Spurs",0,1,"23:00",5,2,0,125,94,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5399",5399,5399,19861217,"Johnny Moore","San Antonio Spurs",1,1,"11:00",0,0,0,29,78,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5400",5400,5400,19861217,"Tyrone Corbin","San Antonio Spurs",1,1,"35:00",0,0,0,111,83,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5401",5401,5401,19861217,"Rafael Addison","Phoenix Suns",1,1,"19:00",1,2,0,36,101,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5402",5402,5402,19861217,"Jeff Hornacek","Phoenix Suns",0,1,"20:00",1,0,0,156,99,"San Antonio Spurs","Phoenix Suns","San Antonio Spurs",NA,NA,NA
"5403",5403,5403,19861218,"Terry Catledge","Washington Bullets",1,0,"31:00",0,2,0,164,116,"Golden State Warriors","Washington Bullets","Washington Bullets",NA,NA,NA
"5404",5404,5404,19861218,"Rod Higgins","Golden State Warriors",0,0,"11:00",0,2,0,137,130,"Golden State Warriors","Washington Bullets","Washington Bullets",NA,NA,NA
"5405",5405,5405,19861218,"Perry Moss","Golden State Warriors",0,0,"12:00",0,1,0,102,120,"Golden State Warriors","Washington Bullets","Washington Bullets",NA,NA,NA
"5406",5406,5406,19861218,"Manute Bol","Washington Bullets",0,0,"7:00",0,3,0,0,109,"Golden State Warriors","Washington Bullets","Washington Bullets",NA,NA,NA
"5407",5407,5407,19861218,"Dan Roundfield","Washington Bullets",0,0,"15:00",0,1,0,156,111,"Golden State Warriors","Washington Bullets","Washington Bullets",NA,NA,NA
"5408",5408,5408,19861218,"Terry Teagle","Golden State Warriors",0,0,"19:00",1,3,0,37,132,"Golden State Warriors","Washington Bullets","Washington Bullets",NA,NA,NA
